fb,tb,from_name,to_name,r_aa,r_ab,r_ac,r_bb,r_bc,r_cc,x_aa,x_ab,x_ac,x_bb,x_bc,x_cc,r_s1s1,r_s1s2,r_s2s2,x_s1s1,x_s1s2,x_s2s2,primary_phase,type,name,status,s_base,v_ln_base,z_base,phases
2531,2532,l2935568,l3235246,0.0,0.0,0.0,5.953652587235185e-05,0.0,0.0,0.0,0.0,0.0,3.322492662347291e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5895805-1,,10000,7199.557856794634,5183.363333333335,b
2532,2533,l3235246,l2710512,0.0,0.0,0.0,2.4942787798839743e-05,0.0,0.0,0.0,0.0,0.0,1.3919560845355873e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5714047-1,,10000,7199.557856794634,5183.363333333335,b
2533,2534,l2710512,m1047828,0.0,0.0,0.0,4.6917194710950215e-05,0.0,0.0,0.0,0.0,0.0,2.6182588399475493e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6380811-1,,10000,7199.557856794634,5183.363333333335,b
2534,2535,m1047828,l2954346,0.0,0.0,0.0,6.593000904712447e-06,0.0,0.0,0.0,0.0,0.0,3.6792870944000956e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6199515-1,,10000,7199.557856794634,5183.363333333335,b
2535,2536,l2954346,m1047831,0.0,0.0,0.0,5.6633189480511025e-05,0.0,0.0,0.0,0.0,0.0,3.160469203355092e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6320336-1,,10000,7199.557856794634,5183.363333333335,b
2536,2537,m1047831,l2710505,0.0,0.0,0.0,3.3263685675285474e-05,0.0,0.0,0.0,0.0,0.0,1.8563117340053975e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5472353-1,,10000,7199.557856794634,5183.363333333335,b
2536,2538,m1047831,l3178974,0.0,0.0,0.0,2.5969944742074154e-05,0.0,0.0,0.0,0.0,0.0,1.4492775583194691e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6290208-1,,10000,7199.557856794634,5183.363333333335,b
2538,2539,l3178974,m3327098,0.0,0.0,0.0,2.3242275075096024e-05,0.0,0.0,0.0,0.0,0.0,1.2970573486069852e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6108130-5,,10000,7199.557856794634,5183.363333333335,b
2539,2540,m3327098,m3327097,0.0,0.0,0.0,1.7224660176423412e-05,0.0,0.0,0.0,0.0,0.0,1.375709036713871e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6660514-2,,10000,7199.557856794634,5183.363333333335,b
2540,2541,m3327097,l3448661,0.0,0.0,0.0,9.305239077786687e-06,0.0,0.0,0.0,0.0,0.0,7.431961708955058e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6660515-2,,10000,7199.557856794634,5183.363333333335,b
2539,2542,m3327098,l2691943,0.0,0.0,0.0,6.45534206476747e-05,0.0,0.0,0.0,0.0,0.0,3.602465264620332e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6108130-6,,10000,7199.557856794634,5183.363333333335,b
2534,2543,m1047828,l2710513,0.0,0.0,0.0,3.1557018207807145e-05,0.0,0.0,0.0,0.0,0.0,1.7610695267271116e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5623396-1,,10000,7199.557856794634,5183.363333333335,b
2543,2544,l2710513,p827553,0.0,0.0,0.0,6.113629400287714e-05,0.0,0.0,0.0,0.0,0.0,3.411769250076365e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5625550-1,,10000,7199.557856794634,5183.363333333335,b
2544,2545,p827553,m1047826,0.0,0.0,0.0,1.729954691567701e-06,0.0,0.0,0.0,0.0,0.0,9.654177304954502e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6110366-1,,10000,7199.557856794634,5183.363333333335,b
2545,2546,m1047826,m1047825,0.0,0.0,0.0,1.910541819039632e-05,0.0,0.0,0.0,0.0,0.0,1.0661961009408946e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5742816-1,,10000,7199.557856794634,5183.363333333335,b
2546,2547,m1047825,l2726975,0.0,0.0,0.0,2.2649318340445614e-05,0.0,0.0,0.0,0.0,0.0,1.2639668319686893e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6076240-1,,10000,7199.557856794634,5183.363333333335,b
2546,2548,m1047825,m1069731,0.0,0.0,0.0,2.780558462219832e-05,0.0,0.0,0.0,0.0,0.0,1.5517171942078787e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5742816-2,,10000,7199.557856794634,5183.363333333335,b
2548,2549,m1069731,l2710504,0.0,0.0,0.0,1.7983939880200046e-05,0.0,0.0,0.0,0.0,0.0,1.0036109332306113e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5835124-1,,10000,7199.557856794634,5183.363333333335,b
2548,2550,m1069731,m1069730,0.0,0.0,0.0,5.563526805464148e-05,0.0,0.0,0.0,0.0,0.0,3.104779245527196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5774446-1,,10000,7199.557856794634,5183.363333333335,b
2550,2551,m1069730,l3159037,0.0,0.0,0.0,1.1578549780199339e-05,0.0,0.0,0.0,0.0,0.0,6.461520238486077e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5636753-1,,10000,7199.557856794634,5183.363333333335,b
2551,2552,l3159037,m1069738,0.0,0.0,0.0,1.5968631560992892e-05,0.0,0.0,0.0,0.0,0.0,8.911447285802202e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5727681-1,,10000,7199.557856794634,5183.363333333335,b
2552,2553,m1069738,l2690941,0.0,0.0,0.0,3.1876680089366677e-05,0.0,0.0,0.0,0.0,0.0,1.778908563190052e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6212942-1,,10000,7199.557856794634,5183.363333333335,b
2552,2554,m1069738,l3234185,0.0,0.0,0.0,3.0928014382975265e-05,0.0,0.0,0.0,0.0,0.0,1.725967367809189e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5878934-1,,10000,7199.557856794634,5183.363333333335,b
2554,2555,l3234185,l3065750,0.0,0.0,0.0,3.2123020718820266e-05,0.0,0.0,0.0,0.0,0.0,1.792655837183707e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6121686-1,,10000,7199.557856794634,5183.363333333335,b
2550,2556,m1069730,l2748124,0.0,0.0,0.0,1.4116562300591184e-05,0.0,0.0,0.0,0.0,0.0,7.116527327054697e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5532733-1,,10000,7199.557856794634,5183.363333333335,b
2528,2557,m1047809,l2989432,0.0,0.0,0.0,2.370744640646967e-05,0.0,0.0,0.0,0.0,0.0,1.3230166788261672e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6318427-1,,10000,7199.557856794634,5183.363333333335,b
2557,2558,l2989432,l3066830,0.0,0.0,0.0,2.6468672834773297e-05,0.0,0.0,0.0,0.0,0.0,1.4771095556390987e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6318427-2,,10000,7199.557856794634,5183.363333333335,b
2558,2559,l3066830,l3197660,0.0,0.0,0.0,4.314382632945532e-05,0.0,0.0,0.0,0.0,0.0,2.4076824152040268e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6350570-1,,10000,7199.557856794634,5183.363333333335,b
2511,2560,m1047769,l3197632,0.0,0.0,0.0,5.284490109556921e-05,0.0,0.0,0.0,0.0,0.0,2.949060153575959e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5954962-1,,10000,7199.557856794634,5183.363333333335,b
2447,2561,m1047763,n1136027,5.8609702236835915e-06,0.0,0.0,0.0,0.0,0.0,3.270770384582982e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6409775-3,,10000,7199.557856794634,5183.363333333335,a
2561,2562,n1136027,d6409775-4_int,1.9292492840877443e-10,0.0,0.0,0.0,0.0,0.0,1.9292492840877443e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,switch,ln0409774_sw,CLOSED,10000,7199.557856794634,5183.363333333335,a
2562,2563,d6409775-4_int,l2876796,2.1028210857220755e-05,0.0,0.0,0.0,0.0,0.0,1.1734993812907832e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6409775-4,,10000,7199.557856794634,5183.363333333335,a
2563,2564,l2876796,m1047756,1.6496368043243477e-05,0.0,0.0,0.0,0.0,0.0,9.205955667713817e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6409775-2,,10000,7199.557856794634,5183.363333333335,a
2564,2565,m1047756,m1047755,1.8082349547803258e-06,0.0,0.0,0.0,0.0,0.0,1.009102778677165e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6380812-1,,10000,7199.557856794634,5183.363333333335,a
2565,2566,m1047755,m1047751,2.367007596561434e-05,0.0,0.0,0.0,0.0,0.0,1.3209311856988606e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5623397-1,,10000,7199.557856794634,5183.363333333335,a
2566,2567,m1047751,l2973154,3.007172249523957e-06,0.0,0.0,0.0,0.0,0.0,1.6781811815622926e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5865236-1,,10000,7199.557856794634,5183.363333333335,a
2567,2568,l2973154,l2879069,2.0706314205980798e-05,0.0,0.0,0.0,0.0,0.0,1.1555356313724226e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6229797-1,,10000,7199.557856794634,5183.363333333335,a
2568,2569,l2879069,l3197633,3.949423452917635e-05,0.0,0.0,0.0,0.0,0.0,2.2040134607375257e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6350535-1,,10000,7199.557856794634,5183.363333333335,a
2565,2570,m1047755,l3066812,5.113915183185434e-06,0.0,0.0,0.0,0.0,0.0,2.8538691875352486e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5653456-1,,10000,7199.557856794634,5183.363333333335,a
2570,2571,l3066812,l2841622,2.2370853179534008e-05,0.0,0.0,0.0,0.0,0.0,1.2484268178296072e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5926300-1,,10000,7199.557856794634,5183.363333333335,a
2571,2572,l2841622,l2804254,8.681480242123356e-05,0.0,0.0,0.0,0.0,0.0,4.8447829261335455e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5956465-1,,10000,7199.557856794634,5183.363333333335,a
2572,2573,l2804254,m1047752,4.297897289162955e-06,0.0,0.0,0.0,0.0,0.0,2.3984826117302204e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6138601-1,,10000,7199.557856794634,5183.363333333335,a
2573,2574,m1047752,m1047750,2.3051896089580186e-05,0.0,0.0,0.0,0.0,0.0,1.286433067576586e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5926298-1,,10000,7199.557856794634,5183.363333333335,a
2574,2575,m1047750,m1047744,1.82547491499599e-05,0.0,0.0,0.0,0.0,0.0,1.4579807735724676e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5865234-1,,10000,7199.557856794634,5183.363333333335,a
2575,2576,m1047744,l3178971,1.823502485966319e-07,0.0,0.0,0.0,0.0,0.0,1.4564054226438557e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5865233-1,,10000,7199.557856794634,5183.363333333335,a
2576,2577,l3178971,l2879067,8.619772085004008e-06,0.0,0.0,0.0,0.0,0.0,6.8844890002446915e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6138602-1,,10000,7199.557856794634,5183.363333333335,a
2574,2578,m1047750,l2708293,6.117095441798728e-05,0.0,0.0,0.0,0.0,0.0,3.4137035076298584e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6349051-1,,10000,7199.557856794634,5183.363333333335,a
2438,2579,m1047737,n1137988,6.210038228113148e-06,0.0,0.0,0.0,0.0,0.0,3.4087895754236785e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5835136-2,,10000,7199.557856794634,5183.363333333335,a
2579,2580,n1137988,l2991908,1.2892240663832814e-05,0.0,0.0,0.0,0.0,0.0,7.076757656623851e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5835136-3,,10000,7199.557856794634,5183.363333333335,a
2580,2581,l2991908,l3178973,2.183125597433841e-05,0.0,0.0,0.0,0.0,0.0,1.7436312716241506e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6229796-1,,10000,7199.557856794634,5183.363333333335,a
2437,2582,m1047732,n1137987,0.0,0.0,0.0,0.0,0.0,3.86134470844606e-06,0.0,0.0,0.0,0.0,0.0,2.1548602765488814e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5682448-2,,10000,7199.557856794634,5183.363333333335,c
2582,2583,n1137987,l3027156,0.0,0.0,0.0,0.0,0.0,1.26315556778681e-05,0.0,0.0,0.0,0.0,0.0,7.049160232111838e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5682448-3,,10000,7199.557856794634,5183.363333333335,c
2583,2584,l3027156,l2860481,0.0,0.0,0.0,0.0,0.0,3.6770338802437794e-05,0.0,0.0,0.0,0.0,0.0,2.0520038593628713e-05,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5773136-1,,10000,7199.557856794634,5183.363333333335,c
2424,2585,m1047720,l2954345,0.0,0.0,0.0,0.0,0.0,2.9454888908819175e-05,0.0,0.0,0.0,0.0,0.0,1.6437581944171378e-05,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5496764-1,,10000,7199.557856794634,5183.363333333335,c
2423,2586,m1047713,n1137003,3.1067763574204385e-06,0.0,0.0,0.0,0.0,0.0,1.7337662048361128e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6229795-3,,10000,7199.557856794634,5183.363333333335,a
2586,2587,n1137003,l2935555,2.1108981126205693e-06,0.0,0.0,0.0,0.0,0.0,1.1780068432581417e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6229795-2,,10000,7199.557856794634,5183.363333333335,a
2587,2588,l2935555,l2897773,1.6237305994653404e-05,0.0,0.0,0.0,0.0,0.0,9.061383618384199e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5593226-1,,10000,7199.557856794634,5183.363333333335,a
2588,2589,l2897773,l3197631,3.921820800373502e-05,0.0,0.0,0.0,0.0,0.0,2.188609536978885e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5532747-1,,10000,7199.557856794634,5183.363333333335,a
2589,2590,l3197631,l2748127,1.7089461765365984e-05,0.0,0.0,0.0,0.0,0.0,9.53693728126332e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6047563-1,,10000,7199.557856794634,5183.363333333335,a
2400,2591,m1047649,n1136997,0.0,0.0,0.0,0.0,0.0,2.9538038786881608e-06,0.0,0.0,0.0,0.0,0.0,1.1504877589414592e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6108128-2,,10000,7199.557856794634,5183.363333333335,c
2591,2592,n1136997,l3104123,0.0,0.0,0.0,0.0,0.0,1.2211945999691961e-05,0.0,0.0,0.0,0.0,0.0,4.756475027630964e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6108128-3,,10000,7199.557856794634,5183.363333333335,c
2397,2593,m1047615,n1136995,0.0,0.0,0.0,0.0,0.0,2.9186621090617476e-06,0.0,0.0,0.0,0.0,0.0,2.3310937907770944e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6268990-3,,10000,7199.557856794634,5183.363333333335,c
2593,2594,n1136995,m1047613,0.0,0.0,0.0,0.0,0.0,2.736449566960705e-06,0.0,0.0,0.0,0.0,0.0,2.1855632327263053e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6268990-4,,10000,7199.557856794634,5183.363333333335,c
2594,2595,m1047613,m1047612,0.0,0.0,0.0,0.0,0.0,8.3127522052927e-08,0.0,0.0,0.0,0.0,0.0,6.63927660206468e-08,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6268990-2,,10000,7199.557856794634,5183.363333333335,c
2595,2596,m1047612,p828360,0.0,0.0,0.0,0.0,0.0,9.405355673380666e-07,0.0,0.0,0.0,0.0,0.0,2.87996521734858e-07,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln8961760-1,,10000,7199.557856794634,5183.363333333335,c
2596,2597,p828360,l2729206,0.0,0.0,0.0,0.0,0.0,5.515051687327403e-06,0.0,0.0,0.0,0.0,0.0,1.6887353953381616e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln8961799-1,,10000,7199.557856794634,5183.363333333335,c
2597,2598,l2729206,l2729207,0.0,0.0,0.0,0.0,0.0,5.131674698823671e-05,0.0,0.0,0.0,0.0,0.0,1.5713435145454456e-05,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln8961799-2,,10000,7199.557856794634,5183.363333333335,c
2598,2599,l2729207,228-961799-3_int,0.0,0.0,0.0,0.0,0.0,2.1348781360186334e-06,0.0,0.0,0.0,0.0,0.0,6.537099699921992e-07,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln8961799-3,,10000,7199.557856794634,5183.363333333335,c
2594,2600,m1047613,p828359,0.0,0.0,0.0,0.0,0.0,7.922008971949357e-07,0.0,0.0,0.0,0.0,0.0,2.4257573113699013e-07,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln8961758-1,,10000,7199.557856794634,5183.363333333335,c
2600,2601,p828359,l2878848,0.0,0.0,0.0,0.0,0.0,3.1080205135926536e-05,0.0,0.0,0.0,0.0,0.0,9.516908541041238e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln8961800-1,,10000,7199.557856794634,5183.363333333335,c
2601,2602,l2878848,l2766499,0.0,0.0,0.0,0.0,0.0,2.5300875379454387e-05,0.0,0.0,0.0,0.0,0.0,7.747249927775335e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln8961800-2,,10000,7199.557856794634,5183.363333333335,c
2602,2603,l2766499,m1047633,0.0,0.0,0.0,0.0,0.0,1.4473262842212485e-06,0.0,0.0,0.0,0.0,0.0,4.4317828070114045e-07,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln8961800-3,,10000,7199.557856794634,5183.363333333335,c
2603,2604,m1047633,l2897554,0.0,0.0,0.0,0.0,0.0,3.14877438643146e-05,0.0,0.0,0.0,0.0,0.0,9.641698862985357e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln8961797-1,,10000,7199.557856794634,5183.363333333335,c
2599,2605,228-961799-3_int,193-46661,0.0,0.0,0.0,0.0,0.0,1.9292492840877443e-10,0.0,0.0,0.0,0.0,0.0,1.9292492840877443e-10,0.0,0.0,0.0,0.0,0.0,0.0,,switch,wg127_48332_sw,OPEN,10000,7199.557856794634,5183.363333333335,c
2604,2605,l2897554,193-46661,0.0,0.0,0.0,0.0,0.0,2.1009215362790178e-05,0.0,0.0,0.0,0.0,0.0,6.433122955665206e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln8961797-2,,10000,7199.557856794634,5183.363333333335,c
1727,2606,m1026808,n1140520,0.0,0.0,0.0,0.0,0.0,1.0190928067361666e-06,0.0,0.0,0.0,0.0,0.0,8.139348870266987e-07,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6229803-2,,10000,7199.557856794634,5183.363333333335,c
2606,2607,n1140520,l2729410,0.0,0.0,0.0,0.0,0.0,4.920839639133921e-06,0.0,0.0,0.0,0.0,0.0,3.930204422286622e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6229803-3,,10000,7199.557856794634,5183.363333333335,c
1720,2608,m1026795,n1140522,0.0,0.0,0.0,0.0,0.0,2.9354670649558937e-06,0.0,0.0,0.0,0.0,0.0,2.344515669321206e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6259998-2,,10000,7199.557856794634,5183.363333333335,c
2608,2609,n1140522,l2822870,0.0,0.0,0.0,0.0,0.0,3.4107965437048914e-06,0.0,0.0,0.0,0.0,0.0,2.724154543257627e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6259998-3,,10000,7199.557856794634,5183.363333333335,c
2609,2610,l2822870,l2766725,0.0,0.0,0.0,0.0,0.0,1.3799215212510022e-05,0.0,0.0,0.0,0.0,0.0,1.1021236339625364e-05,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6047579-1,,10000,7199.557856794634,5183.363333333335,c
1691,2611,m1026702,l2729414,1.089228540211407e-05,1.3236454471181837e-06,1.3676100487297499e-06,1.0826150781340814e-05,1.3334549345370987e-06,1.0912886288352028e-05,8.518427953065992e-06,3.7406877446071367e-06,3.5244361986027087e-06,8.601033656247261e-06,3.90793998642876e-06,8.492946389574463e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5653470-1,,10000,7199.557856794634,5183.363333333335,abc
1618,2612,m1026700,n1140820,0.0,0.0,0.0,7.148248606831213e-06,0.0,0.0,0.0,0.0,0.0,3.9891483751926825e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6286966-3,,10000,7199.557856794634,5183.363333333335,b
2612,2613,n1140820,l3189189,0.0,0.0,0.0,1.3362264623641403e-05,0.0,0.0,0.0,0.0,0.0,7.456939334951756e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6286966-2,,10000,7199.557856794634,5183.363333333335,b
1618,2614,m1026700,n1140821,0.0,0.0,0.0,0.0,0.0,3.6001924361453847e-06,0.0,0.0,0.0,0.0,0.0,1.9213080245743913e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5741170-3,,10000,7199.557856794634,5183.363333333335,c
2614,2615,n1140821,l3189188,0.0,0.0,0.0,0.0,0.0,5.119096619795768e-06,0.0,0.0,0.0,0.0,0.0,2.7318988050304524e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5741170-2,,10000,7199.557856794634,5183.363333333335,c
1605,2616,m1026709,p827561,0.0,0.0,0.0,0.0,0.0,1.2447428708901361e-06,0.0,0.0,0.0,0.0,0.0,9.941583742897949e-07,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5655685-1,,10000,7199.557856794634,5183.363333333335,c
2616,2617,p827561,m1026705,0.0,0.0,0.0,0.0,0.0,1.462613384121892e-06,0.0,0.0,0.0,0.0,0.0,1.16816844520932e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6198014-1,,10000,7199.557856794634,5183.363333333335,c
2617,2618,m1026705,n1140829,0.0,0.0,0.0,0.0,0.0,1.5185421411387326e-06,0.0,0.0,0.0,0.0,0.0,1.2128379455954914e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5621833-2,,10000,7199.557856794634,5183.363333333335,c
2618,2619,n1140829,m1026703,0.0,0.0,0.0,0.0,0.0,1.2103872654370488e-06,0.0,0.0,0.0,0.0,0.0,9.667190423090796e-07,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5621833-3,,10000,7199.557856794634,5183.363333333335,c
2619,2620,m1026703,l2973166,0.0,0.0,0.0,0.0,0.0,2.359483107339314e-05,0.0,0.0,0.0,0.0,0.0,1.3167320726565567e-05,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5744358-1,,10000,7199.557856794634,5183.363333333335,c
2617,2621,m1026705,l2710532,0.0,0.0,0.0,0.0,0.0,7.587269133921409e-06,0.0,0.0,0.0,0.0,0.0,6.059843622228873e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5803257-1,,10000,7199.557856794634,5183.363333333335,c
1578,2622,l3048221,l3047060,1.0358872404161644e-05,2.1552417218209665e-06,2.226827616580611e-06,1.0251172232737621e-05,2.171214138453346e-06,1.0392369022751826e-05,1.3636070590862363e-05,6.090820100680509e-06,5.73870590320281e-06,1.377057432699823e-05,6.363150587992544e-06,1.3594579926656368e-05,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6153059-1,,10000,7199.557856794634,5183.363333333335,abc
2622,2623,l3047060,l3047059,1.9292492840877443e-10,0.0,0.0,1.9292492840877443e-10,0.0,1.9292492840877443e-10,1.9292492840877443e-10,0.0,0.0,1.9292492840877443e-10,0.0,1.9292492840877443e-10,0.0,0.0,0.0,0.0,0.0,0.0,,switch,tsw30473047_sw,CLOSED,10000,7199.557856794634,5183.363333333335,abc
2623,2624,l3047059,l3047058,1.92418848238814e-05,4.003419615656436e-06,4.136392345528675e-06,1.9041828851262143e-05,4.0330888102567885e-06,1.9304105696168892e-05,2.5329368827274885e-05,1.1313862579598123e-05,1.0659800962814683e-05,2.557921314412045e-05,1.1819723803333677e-05,2.525229879969183e-05,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6153058-1,,10000,7199.557856794634,5183.363333333335,abc
2624,2625,l3047058,m1026732,1.0351401131430104e-05,2.1536872670426984e-06,2.2252215309179557e-06,1.0243778638089423e-05,2.1696481636682487e-06,1.0384873590791048e-05,1.3626235659182934e-05,6.086427134307775e-06,5.734566897019887e-06,1.3760642385329984e-05,6.358561204938106e-06,1.3584774919862197e-05,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6153057-2,,10000,7199.557856794634,5183.363333333335,abc
2625,2626,m1026732,m1026734,1.4607394065757816e-05,0.0,0.0,0.0,0.0,0.0,1.1666717260761832e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5758684-1,,10000,7199.557856794634,5183.363333333335,a
2626,2627,m1026734,l3065696,1.4526215653568563e-05,0.0,0.0,0.0,0.0,0.0,1.160188122098457e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6061814-1,,10000,7199.557856794634,5183.363333333335,a
2625,2628,m1026732,l2766747,4.525739235044941e-06,9.416142646503011e-07,9.72889781902484e-07,4.478685572018939e-06,9.485925331153709e-07,4.5403737391763e-06,5.957530634329961e-06,2.661048657397867e-06,2.507211736103135e-06,6.016294639922469e-06,2.7800284771349873e-06,5.939403571889293e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6153057-1,,10000,7199.557856794634,5183.363333333335,abc
