id,pl_a,ql_a,pl_b,ql_b,pl_c,ql_c,pl_s1,ql_s1,pl_s2,ql_s2,pl_s1s2,ql_s1s2,cvr_p,cvr_q,name,bus_type,v_a,v_b,v_c,v_ln_base,s_base,v_min,v_max,phases,primary_phase,has_gen,has_load,has_cap,latitude,longitude,load_shape
3976,0.0,0.0,0.0,0.0,0.0,0.0,0.0065463039219613,0.00370996173741,0.0047003696624865,0.0026638224898767,0.0,0.0,0.0,0.0,sx2000905c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,True,True,False,46.6135,-119.1994,default
3977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x2000904c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,False,False,46.613,-119.1997,default
3978,0.0,0.0,0.0,0.0,0.0,0.0,0.0062807346817558,0.0035594567035305,0.0034287931233548,0.001943186792377,0.0,0.0,0.0,0.0,sx2000904c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,True,True,False,46.613,-119.2,default
3979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x2000903c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,False,False,46.6125,-119.2002,default
3980,0.0,0.0,0.0,0.0,0.0,0.0,0.0051387088447282,0.002912240773357,0.0074238939959431,0.004207314993298,0.0,0.0,0.0,0.0,sx2000903c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,True,True,False,46.6126,-119.2005,default
3981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x2000902c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,False,False,46.6121,-119.2007,default
3982,0.0,0.0,0.0,0.0,0.0,0.0,0.0065463039206472,0.0037099617378647,0.0047003696616001,0.0026638224902243,0.0,0.0,0.0,0.0,sx2000902c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,True,True,False,46.6121,-119.201,default
3983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m2001000,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,abc,,False,False,False,46.61028306,-119.2012557,default
3984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m2001001,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,b,,False,False,False,46.60984748,-119.2017779,default
3985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d2001001_int,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,b,,False,False,False,46.60941188,-119.2023001,default
3986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m2001002,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,b,,False,False,False,46.60897628,-119.2028222,default
3987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m2001003,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,b,,False,False,False,46.60854068,-119.2033444,default
3988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m2001004,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,b,,False,False,False,46.6081051,-119.2038666,default
3989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m2001005,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,b,,False,False,False,46.6076695,-119.2043888,default
3990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m2001006,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,b,,False,False,False,46.6072339,-119.204911,default
3991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m2001007,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,b,,False,False,False,46.6067983,-119.2054332,default
3992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m2001008,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,b,,False,False,False,46.60636272,-119.2059553,default
3993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m2001009,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,b,,False,False,False,46.60592712,-119.2064775,default
3994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m2001010,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,b,,False,False,False,46.60549152,-119.2069997,default
3995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m2001011,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,b,,False,False,False,46.60505594,-119.2075219,default
3996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m2001012,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,b,,False,False,False,46.60462034,-119.2080441,default
3997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m2001013,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,b,,False,False,False,46.60418474,-119.2085663,default
3998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m2001014,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,b,,False,False,False,46.60374914,-119.2090884,default
3999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m2001015,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,b,,False,False,False,46.60331356,-119.2096106,default
4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x2001015b,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,b,False,False,False,46.603,-119.2096,default
4001,0.0,0.0,0.0,0.0,0.0,0.0,0.01286739105959,0.0072922867822387,0.0113479474639577,0.0064311783907824,0.0,0.0,0.0,0.0,sx2001015b,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,b,True,True,False,46.603,-119.2099,default
4002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x2001014b,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,b,False,False,False,46.6034,-119.2091,default
4003,0.0,0.0,0.0,0.0,0.0,0.0,0.0144795895814233,0.0082059618072584,0.0138472311634666,0.007847587768051,0.0,0.0,0.0,0.0,sx2001014b,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,b,True,True,False,46.6034,-119.2094,default
4004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x2001013b,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,b,False,False,False,46.6038,-119.2086,default
4005,0.0,0.0,0.0,0.0,0.0,0.0,0.0083273285394511,0.004719314715308,0.0092378463699658,0.005235328965156,0.0,0.0,0.0,0.0,sx2001013b,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,b,True,True,False,46.6039,-119.2088,default
4006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x2001012b,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,b,False,False,False,46.6043,-119.208,default
4007,0.0,0.0,0.0,0.0,0.0,0.0,0.0063847984302803,0.003618432138922,0.0073746288442429,0.0041793949034987,0.0,0.0,0.0,0.0,sx2001012b,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,b,True,True,False,46.6043,-119.2083,default
4008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x2001011b,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,b,False,False,False,46.6047,-119.2075,default
4009,0.0,0.0,0.0,0.0,0.0,0.0,0.0043897420040294,0.0024877815247657,0.0030849570748252,0.0017483258034287,0.0,0.0,0.0,0.0,sx2001011b,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,b,True,True,False,46.6047,-119.2078,default
4010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x2001010b,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,b,False,False,False,46.6051,-119.207,default
4011,0.0,0.0,0.0,0.0,0.0,0.0,0.0094098352295256,0.0053327995477217,0.0074893794735847,0.0042444270815971,0.0,0.0,0.0,0.0,sx2001010b,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,b,True,True,False,46.6052,-119.2073,default
4012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x2001009b,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,b,False,False,False,46.6056,-119.2065,default
4013,0.0,0.0,0.0,0.0,0.0,0.0,0.0084897024311092,0.0048113362473521,0.0054809391098731,0.0031061914399011,0.0,0.0,0.0,0.0,sx2001009b,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,b,True,True,False,46.6056,-119.2068,default
4014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x2001008b,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,b,False,False,False,46.606,-119.206,default
4015,0.0,0.0,0.0,0.0,0.0,0.0,0.0054098579714848,0.0030659079019457,0.007308480497751,0.0041419069082089,0.0,0.0,0.0,0.0,sx2001008b,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,b,True,True,False,46.606,-119.2062,default
4016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x2001007b,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,b,False,False,False,46.6064,-119.2054,default
4017,0.0,0.0,0.0,0.0,0.0,0.0,0.006134785933213,0.0034767435267225,0.003234098611545,0.0018328482097676,0.0,0.0,0.0,0.0,sx2001007b,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,b,True,True,False,46.6065,-119.2057,default
4018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x2001006b,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,b,False,False,False,46.6069,-119.2049,default
4019,0.0,0.0,0.0,0.0,0.0,0.0,0.0053704911708389,0.0030435977093494,0.0043874543549024,0.002486485053365,0.0,0.0,0.0,0.0,sx2001006b,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,b,True,True,False,46.6069,-119.2052,default
4020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x2001005b,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,b,False,False,False,46.6073,-119.2044,default
4021,0.0,0.0,0.0,0.0,0.0,0.0,0.0068894529873277,0.003904433068722,0.0041908732935459,0.0023750774275414,0.0,0.0,0.0,0.0,sx2001005b,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,b,True,True,False,46.6074,-119.2047,default
4022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x2001004b,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,b,False,False,False,46.6078,-119.2039,default
4023,0.0,0.0,0.0,0.0,0.0,0.0,0.0062807346820567,0.0035594564973365,0.0034287931349088,0.0019431866847899,0.0,0.0,0.0,0.0,sx2001004b,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,b,True,True,False,46.6078,-119.2041,default
4024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x2001003b,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,b,False,False,False,46.6082,-119.2033,default
4025,0.0,0.0,0.0,0.0,0.0,0.0,0.0051387088570271,0.002912240612995,0.0074238939927904,0.0042073147532812,0.0,0.0,0.0,0.0,sx2001003b,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,b,True,True,False,46.6082,-119.2036,default
4026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x2001002b,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,b,False,False,False,46.6086,-119.2028,default
4027,0.0,0.0,0.0,0.0,0.0,0.0,0.0065463039227529,0.0037099615259226,0.0047003696734918,0.0026638223423642,0.0,0.0,0.0,0.0,sx2001002b,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,b,True,True,False,46.6087,-119.2031,default
4028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m2001100,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,abc,,False,False,False,46.60941188,-119.2002113,default
4029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m2001200,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,abc,,False,False,False,46.60854068,-119.199167,default
4030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m2001201,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.60897628,-119.1986448,default
4031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d2001201_int,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.60941188,-119.1981226,default
4032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m2001202,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.60984748,-119.1976004,default
4033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m2001203,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.61028306,-119.1970782,default
4034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m2001204,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.61071866,-119.1965561,default
4035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m2001205,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.61115426,-119.1960339,default
4036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m2001206,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.61158984,-119.1955117,default
4037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m2001207,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.61202544,-119.1949895,default
4038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m2001208,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.61246104,-119.1944673,default
4039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m2001209,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.61289664,-119.1939451,default
4040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m2001210,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.61333222,-119.193423,default
4041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m2001211,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.61376782,-119.1929008,default
4042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m2001212,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.61420342,-119.1923786,default
4043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m2001213,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.61463902,-119.1918564,default
4044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m2001214,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.6150746,-119.1913342,default
4045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m2001215,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.6155102,-119.190812,default
4046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x2001215c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,False,False,46.6152,-119.1908,default
4047,0.0,0.0,0.0,0.0,0.0,0.0,0.0103498574084838,0.0058655349724133,0.0110349600413915,0.0062538005544549,0.0,0.0,0.0,0.0,sx2001215c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,True,True,False,46.6152,-119.1911,default
4048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x2001214c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,False,False,46.6147,-119.1913,default
4049,0.0,0.0,0.0,0.0,0.0,0.0,0.0073847983375606,0.0041851584414112,0.0094948522206565,0.0053809811785403,0.0,0.0,0.0,0.0,sx2001214c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,True,True,False,46.6148,-119.1916,default
4050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x2001213c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,False,False,46.6143,-119.1919,default
4051,0.0,0.0,0.0,0.0,0.0,0.0,0.0094985095478445,0.0053830538784294,0.0085809326282881,0.0048630390342108,0.0,0.0,0.0,0.0,sx2001213c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,True,True,False,46.6143,-119.1921,default
4052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x2001212c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,False,False,46.6139,-119.1924,default
4053,0.0,0.0,0.0,0.0,0.0,0.0,0.0094853049879969,0.0053755705097347,0.0083948205204535,0.0047575644345485,0.0,0.0,0.0,0.0,sx2001212c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,True,True,False,46.6139,-119.1927,default
4054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x2001211c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,False,False,46.6134,-119.1929,default
4055,0.0,0.0,0.0,0.0,0.0,0.0,0.0109857400368896,0.0062259062867102,0.012430581180637,0.0070447355517732,0.0,0.0,0.0,0.0,sx2001211c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,True,True,False,46.6135,-119.1932,default
4056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x2001210c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,False,False,46.613,-119.1934,default
4057,0.0,0.0,0.0,0.0,0.0,0.0,0.0034895739247891,0.0019776328558779,0.0099485740904213,0.0056381172445558,0.0,0.0,0.0,0.0,sx2001210c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,True,True,False,46.613,-119.1937,default
4058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x2001209c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,False,False,46.6125,-119.1939,default
4059,0.0,0.0,0.0,0.0,0.0,0.0,0.0079457934127749,0.0045030890354898,0.0059845739709867,0.0033916146645631,0.0,0.0,0.0,0.0,sx2001209c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,True,True,False,46.6126,-119.1942,default
4060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x2001208c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,False,False,46.6121,-119.1945,default
4061,0.0,0.0,0.0,0.0,0.0,0.0,0.006387524036899,0.0036199770141896,0.0054958729606809,0.0031146550187204,0.0,0.0,0.0,0.0,sx2001208c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,True,True,False,46.6121,-119.1947,default
4062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x2001207c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,False,False,46.6117,-119.195,default
4063,0.0,0.0,0.0,0.0,0.0,0.0,0.0054089094580092,0.0030653705319841,0.0034375387689533,0.0019481431762481,0.0,0.0,0.0,0.0,sx2001207c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,True,True,False,46.6117,-119.1953,default
4064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x2001206c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,False,False,46.6112,-119.1955,default
4065,0.0,0.0,0.0,0.0,0.0,0.0,0.0060938506783861,0.0034535446413696,0.0044375330328007,0.0025148660912749,0.0,0.0,0.0,0.0,sx2001206c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,True,True,False,46.6113,-119.1958,default
4066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x2001205c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,False,False,46.6108,-119.196,default
4067,0.0,0.0,0.0,0.0,0.0,0.0,0.0038093457500493,0.0021588559227735,0.0047538648021648,0.0026941395858122,0.0,0.0,0.0,0.0,sx2001205c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,True,True,False,46.6108,-119.1963,default
4068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x2001204c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,False,False,46.6104,-119.1966,default
4069,0.0,0.0,0.0,0.0,0.0,0.0,0.0050959204419899,0.0028879914612284,0.0078495794549296,0.0044485620736236,0.0,0.0,0.0,0.0,sx2001204c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,True,True,False,46.6104,-119.1968,default
4070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x2001203c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,False,False,46.6099,-119.1971,default
4071,0.0,0.0,0.0,0.0,0.0,0.0,0.0079847240246173,0.0045251520304288,0.0080394876269555,0.004556187996639,0.0,0.0,0.0,0.0,sx2001203c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,True,True,False,46.61,-119.1974,default
4072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x2001202c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,False,False,46.6095,-119.1976,default
4073,0.0,0.0,0.0,0.0,0.0,0.0,0.0064857033835741,0.0036756178208053,0.0059384790201947,0.0033654914555779,0.0,0.0,0.0,0.0,sx2001202c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,True,True,False,46.6095,-119.1979,default
4074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m2001300,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,abc,,False,False,False,46.6076695,-119.1981226,default
4075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m2001301,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,a,,False,False,False,46.6072339,-119.1986448,default
4076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d2001301_int,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,a,,False,False,False,46.6067983,-119.199167,default
4077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m2001302,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,a,,False,False,False,46.60636272,-119.1996891,default
4078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m2001303,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,a,,False,False,False,46.60592712,-119.2002113,default
4079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m2001304,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,a,,False,False,False,46.60549152,-119.2007335,default
4080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m2001305,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,a,,False,False,False,46.60505594,-119.2012557,default
